STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150617,-9999,-9999,0,0,0,344,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150618,-9999,-9999,0,0,0,317,250,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150619,-9999,-9999,218,0,0,311,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150620,-9999,-9999,0,0,0,344,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150621,-9999,-9999,0,0,0,322,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150622,-9999,-9999,0,0,0,339,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150623,-9999,-9999,0,0,0,350,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150624,-9999,-9999,46,0,0,367,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150625,-9999,-9999,0,0,0,350,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150626,-9999,-9999,25,0,0,344,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150627,-9999,-9999,0,0,0,289,217,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150628,-9999,-9999,0,0,0,311,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150629,-9999,-9999,526,0,0,328,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150630,-9999,-9999,0,0,0,306,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150701,-9999,-9999,0,0,0,306,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150702,-9999,-9999,3,0,0,306,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150703,-9999,-9999,864,0,0,256,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150704,-9999,-9999,10,0,0,261,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150705,-9999,-9999,0,0,0,289,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150706,-9999,-9999,8,0,0,306,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150707,-9999,-9999,0,0,0,328,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150708,-9999,-9999,0,0,0,328,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150709,-9999,-9999,0,0,0,333,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150710,-9999,-9999,0,0,0,344,250,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150711,-9999,-9999,0,0,0,350,250,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150712,-9999,-9999,0,0,0,344,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150713,-9999,-9999,0,0,0,350,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150714,-9999,-9999,33,0,0,356,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150715,-9999,-9999,0,0,0,367,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150716,-9999,-9999,0,0,0,356,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150717,-9999,-9999,0,0,0,356,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150718,-9999,-9999,0,0,0,361,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150719,-9999,-9999,0,0,0,367,267,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150720,-9999,-9999,0,0,0,372,272,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150721,-9999,-9999,23,0,0,328,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150722,-9999,-9999,71,0,0,333,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150723,-9999,-9999,284,0,0,333,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150724,-9999,-9999,18,0,0,356,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150725,-9999,-9999,0,0,0,356,267,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150726,-9999,-9999,0,0,0,356,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150727,-9999,-9999,0,0,0,356,261,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150728,-9999,-9999,0,0,0,367,272,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150729,-9999,-9999,0,0,0,372,278,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150730,-9999,-9999,0,0,0,328,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150731,-9999,-9999,0,0,0,344,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150801,-9999,-9999,0,0,0,361,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150802,-9999,-9999,0,0,0,356,250,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150803,-9999,-9999,0,0,0,367,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150804,-9999,-9999,0,0,0,367,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150805,-9999,-9999,663,0,0,361,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150806,-9999,-9999,30,0,0,311,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150807,-9999,-9999,140,0,0,322,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150808,-9999,-9999,0,0,0,333,256,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150809,-9999,-9999,0,0,0,350,239,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150810,-9999,-9999,30,0,0,328,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150811,-9999,-9999,0,0,0,333,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150812,-9999,-9999,0,0,0,317,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150813,-9999,-9999,0,0,0,306,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150814,-9999,-9999,0,0,0,311,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150815,-9999,-9999,0,0,0,339,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150816,-9999,-9999,0,0,0,339,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150817,-9999,-9999,0,0,0,322,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150818,-9999,-9999,0,0,0,339,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150819,-9999,-9999,25,0,0,317,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150820,-9999,-9999,0,0,0,289,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150821,-9999,-9999,0,0,0,289,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150822,-9999,-9999,155,0,0,294,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150823,-9999,-9999,0,0,0,317,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150824,-9999,-9999,0,0,0,283,200,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150825,-9999,-9999,0,0,0,294,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150826,-9999,-9999,0,0,0,294,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150827,-9999,-9999,0,0,0,294,167,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150828,-9999,-9999,0,0,0,328,167,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150829,-9999,-9999,0,0,0,339,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150830,-9999,-9999,0,0,0,328,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150831,-9999,-9999,0,0,0,328,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150901,-9999,-9999,0,0,0,344,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150902,-9999,-9999,18,0,0,333,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150903,-9999,-9999,0,0,0,344,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150904,-9999,-9999,0,0,0,344,233,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150905,-9999,-9999,0,0,0,361,250,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150906,-9999,-9999,0,0,0,344,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150907,-9999,-9999,0,0,0,350,244,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150908,-9999,-9999,0,0,0,350,228,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150909,-9999,-9999,284,0,0,289,222,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150910,-9999,-9999,0,0,0,317,217,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150911,-9999,-9999,0,0,0,294,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150912,-9999,-9999,0,0,0,244,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150913,-9999,-9999,0,0,0,250,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150914,-9999,-9999,0,0,0,278,133,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150915,-9999,-9999,0,0,0,300,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150916,-9999,-9999,0,0,0,311,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150917,-9999,-9999,0,0,0,322,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150918,-9999,-9999,0,0,0,328,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150919,-9999,-9999,0,0,0,317,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150920,-9999,-9999,0,0,0,283,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150921,-9999,-9999,3,0,0,294,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150922,-9999,-9999,0,0,0,306,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150923,-9999,-9999,0,0,0,322,167,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150924,-9999,-9999,0,0,0,328,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150925,-9999,-9999,0,0,0,317,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150926,-9999,-9999,3,0,0,272,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150927,-9999,-9999,0,0,0,300,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150928,-9999,-9999,28,0,0,256,211,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150929,-9999,-9999,0,0,0,294,217,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20150930,-9999,-9999,0,0,0,250,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151001,-9999,-9999,0,0,0,250,144,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151002,-9999,-9999,0,0,0,200,133,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151003,-9999,-9999,0,0,0,150,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151004,-9999,-9999,0,0,0,183,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151005,-9999,-9999,0,0,0,283,122,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151006,-9999,-9999,0,0,0,306,178,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151007,-9999,-9999,0,0,0,311,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151008,-9999,-9999,0,0,0,317,183,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151009,-9999,-9999,8,0,0,306,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151010,-9999,-9999,0,0,0,228,111,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151011,-9999,-9999,0,0,0,267,89,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151012,-9999,-9999,0,0,0,322,161,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151013,-9999,-9999,0,0,0,272,128,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151014,-9999,-9999,0,0,0,311,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151015,-9999,-9999,0,0,0,339,150,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151016,-9999,-9999,0,0,0,233,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151017,-9999,-9999,0,0,0,206,89,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151018,-9999,-9999,0,0,0,206,67,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151019,-9999,-9999,0,0,0,239,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151020,-9999,-9999,0,0,0,256,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151021,-9999,-9999,0,0,0,283,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151022,-9999,-9999,0,0,0,283,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151023,-9999,-9999,5,0,0,256,206,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151024,-9999,-9999,10,0,0,250,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151025,-9999,-9999,157,0,0,189,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151026,-9999,-9999,127,0,0,183,144,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151027,-9999,-9999,188,0,0,189,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151028,-9999,-9999,0,0,0,228,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151029,-9999,-9999,0,0,0,233,111,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151030,-9999,-9999,0,0,0,217,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151031,-9999,-9999,124,0,0,172,139,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151101,-9999,-9999,0,0,0,183,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151102,-9999,-9999,0,0,0,206,144,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151103,-9999,-9999,0,0,0,256,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151104,-9999,-9999,0,0,0,239,194,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151105,-9999,-9999,0,0,0,272,189,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151106,-9999,-9999,163,0,0,244,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151107,-9999,-9999,3,0,0,161,117,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151108,-9999,-9999,0,0,0,189,89,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151109,-9999,-9999,0,0,0,200,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151110,-9999,-9999,0,0,0,206,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151111,-9999,-9999,89,0,0,250,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151112,-9999,-9999,0,0,0,189,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151113,-9999,-9999,0,0,0,183,44,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151114,-9999,-9999,0,0,0,200,33,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151115,-9999,-9999,0,0,0,189,67,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151116,-9999,-9999,338,0,0,206,106,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151117,-9999,-9999,818,0,0,239,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151118,-9999,-9999,140,0,0,194,94,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151119,-9999,-9999,0,0,0,194,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151120,-9999,-9999,0,0,0,178,56,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151121,-9999,-9999,8,0,0,128,6,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151122,-9999,-9999,0,0,0,78,-16,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151123,-9999,-9999,0,0,0,144,-21,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151124,-9999,-9999,0,0,0,178,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151125,-9999,-9999,0,0,0,206,61,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151126,-9999,-9999,0,0,0,239,156,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151127,-9999,-9999,3,0,0,211,172,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151128,-9999,-9999,653,0,0,194,100,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151129,-9999,-9999,272,0,0,100,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151130,-9999,-9999,97,0,0,128,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151201,-9999,-9999,18,0,0,117,72,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151202,-9999,-9999,0,0,0,111,44,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151203,-9999,-9999,0,0,0,117,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151204,-9999,-9999,0,0,0,144,6,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151205,-9999,-9999,0,0,0,161,11,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151206,-9999,-9999,0,0,0,178,28,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151207,-9999,-9999,0,0,0,172,33,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151208,-9999,-9999,0,0,0,189,33,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151209,-9999,-9999,0,0,0,194,100,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151210,-9999,-9999,0,0,0,206,83,-9999
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,77.4,35.0564,-89.9865,20151211,-9999,-9999,0,0,0,250,161,-9999
